Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
LKW-3,43146,"[6867.176480320522, 6873.6387857401505]",STARLINK-31198,58867,"[6867.604621879937, 6868.486478928608]",[-4632.89998858 -3864.66947027 -3280.78954806],0,489.39621632159833,True,19.519747413575704,65.59503971251631,0.015245055180737823
LKW-3,43146,"[6867.176480320522, 6873.6387857401505]",STARLINK-31196,58868,"[6867.564335401905, 6868.553335874237]",[-4633.39350229 -3865.44394269 -3279.17898071],0,489.39581817036924,True,7.909422568444857,65.59503971251631,0.015245055180737823
LKW-3,43146,"[6867.176480320522, 6873.6387857401505]",STARLINK-31212,58875,"[6867.545359252316, 6868.6209010705]",[-4637.92961539 -3872.57417591 -3264.31230705],0,489.3921556075511,True,5.613570204363812,65.59503971251631,0.015245055180737823
ASNARO-2,43152,"[6872.460280100037, 6875.090186504299]",YAOGAN-36 01A,53943,"[6873.165182984167, 6880.268831652727]",[-488.39849148 6851.74906549  245.32730715],0,495.3762087277055,True,0.426274757555645,65.64327373704404,0.015233853265847655
JILIN-01-07,43159,"[6868.917760647416, 6886.132205680274]",STARLINK-31237,58855,"[6867.242794204723, 6868.893877832703]",[-2961.45509439  4438.28951937  4325.92973944],0,490.80019904185247,True,28.735201418864083,31.79734566781611,0.03144916592871953
S-NET D,43186,"[6914.401152462554, 6930.369711176675]",STARLINK-1578,46082,"[6924.263028031974, 6926.721577799509]",[5611.24150939 -609.5578912  4011.28576916],0,546.3128424949673,True,7.589373724266811,66.34083088665346,0.015073673130632757
S-NET D,43186,"[6914.401152462554, 6930.369711176675]",STARLINK-1906,46765,"[6924.641167549536, 6926.444578913725]",[5837.76556989 -704.16348469 3657.76371589],0,546.7881594116261,True,2.415445708109032,66.34083088665346,0.015073673130632757
S-NET D,43186,"[6914.401152462554, 6930.369711176675]",STARLINK-1917,46767,"[6924.299643427517, 6926.891201234554]",[5747.75129656 -665.75936144 3804.21204434],0,546.5947473479819,True,2.547858610852927,66.34083088665346,0.015073673130632757
S-NET D,43186,"[6914.401152462554, 6930.369711176675]",STARLINK-1647,47978,"[6924.556717987514, 6926.55543347097]",[5835.9315304  -703.3692254  3660.83431437],0,546.7841527633391,True,2.4154401178584743,66.34083088665346,0.015073673130632757
S-NET D,43186,"[6914.401152462554, 6930.369711176675]",STARLINK-2292,48023,"[6924.608396747313, 6926.648686915737]",[5995.60968663 -774.59858081 3378.1928517 ],0,547.144612979856,True,2.0842431338186165,66.34083088665346,0.015073673130632757
S-NET D,43186,"[6914.401152462554, 6930.369711176675]",STARLINK-2587,48399,"[6924.0358006202705, 6927.153703377619]",[5530.5148265  -577.34110443 4126.24028039],0,546.151833412785,True,2.9452956810159447,66.34083088665346,0.015073673130632757
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-1103,44921,"[6924.643791072915, 6926.624522441747]",[5351.26340875 -505.48063998 4365.80228005],0,546.5839543569091,True,3.2765481052747063,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-1130,44932,"[6924.736267001083, 6926.424723525828]",[5401.47826391 -524.53339288 4301.39703816],0,546.6820731348089,True,3.210334880949485,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-1725,46334,"[6923.961378015518, 6927.227488350207]",[5007.29330442 -380.38600789 4767.09269275],0,545.940735902218,True,4.071813364774912,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2537,48301,"[6924.485557851398, 6926.464858665917]",[5331.00800152 -497.85768156 4391.32191771],0,546.544708808533,True,1.2199205226232974,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2530,48303,"[6924.644516513397, 6926.446543460301]",[5333.47362049 -498.78371831 4388.22933914],0,546.5494760067868,True,8.11940926813609,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2519,48305,"[6924.465265051073, 6926.472265899308]",[5336.20967819 -499.81193327 4384.79308542],0,546.5547693274057,True,7.456004367787132,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2541,48313,"[6924.653685657406, 6926.433550367234]",[5325.45617884 -495.77442088 4398.27153052],0,546.5339846229544,True,8.119389131420013,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2507,48316,"[6924.552606044572, 6926.524999495602]",[5328.42260726 -496.88721518 4394.56063711],0,546.5397129920257,True,3.342831735595729,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2643,48367,"[6924.357428612428, 6926.827094812954]",[5210.02258571 -453.03182865 4538.55145661],0,546.3140616803294,True,3.607904248184752,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2606,48386,"[6924.437927114912, 6926.787094878642]",[5325.1097123  -495.64449975 4398.7045894 ],0,546.5333158326039,True,3.3428234216447184,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-2594,48388,"[6924.623287584303, 6926.573536097079]",[5404.15271143 -525.55447426 4297.9201953 ],0,546.6873327171588,True,3.2103417527585703,66.34117834277538,0.0150735941835875
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-30704,57946,"[6929.086618103666, 6931.085254887753]",[ 6412.293008   -1599.53769519 -2087.00020713],0,552.3458347934447,True,38.11622135981058,39.93738936235078,0.025039192995992526
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-31093,58717,"[6929.282522523996, 6930.951294675587]",[ 5418.39889768 -1654.31682134 -3992.5927756 ],0,552.707669410468,True,38.384515193831774,39.80470700566523,0.025122656972645832
S-NET B,43187,"[6913.9732616019455, 6930.845942766309]",STARLINK-31051,58719,"[6929.207576923878, 6931.00524652708]",[ 5367.00811258 -1653.17683605 -4061.87194551],0,552.7051878954599,True,38.251701096336525,39.80470700566523,0.025122656972645832
S-NET A,43188,"[6914.031994191454, 6930.720458798287]",STARLINK-1073,44914,"[6924.68785740669, 6926.627041492536]",[5415.05242524 -518.0404804  4284.91430717],0,546.5759418654734,True,3.077662828354842,66.34069855755352,0.015073703197931438
S-NET A,43188,"[6914.031994191454, 6930.720458798287]",STARLINK-1112,44925,"[6924.467092276844, 6926.819040662217]",[5355.20607243 -495.43291371 4361.9211035 ],0,546.4598520429417,True,3.210191474197674,66.34069855755352,0.015073703197931438
S-NET A,43188,"[6914.031994191454, 6930.720458798287]",STARLINK-2519,48305,"[6924.465265051073, 6926.472265899308]",[5330.65407964 -486.24900095 4392.84391899],0,546.4127113014993,True,7.389593631791044,66.34069855755352,0.015073703197931438
S-NET A,43188,"[6914.031994191454, 6930.720458798287]",STARLINK-2549,48314,"[6924.274055889864, 6926.801877247661]",[5320.86581532 -482.6019212  4405.06661094],0,546.393993919306,True,4.6696004599036405,66.34069855755352,0.015073703197931438
S-NET A,43188,"[6914.031994191454, 6930.720458798287]",STARLINK-2575,48396,"[6924.581150025614, 6926.5646341019]",[5566.56200579 -576.79111244 4078.79042496],0,546.8779373429234,True,2.879041246307373,66.34069855755352,0.015073703197931438
S-NET A,43188,"[6914.031994191454, 6930.720458798287]",STARLINK-2227,48575,"[6924.390280929713, 6926.620293632219]",[5312.35147049 -479.43605239 4415.6502822 ],0,546.3777475494871,True,4.138853591326316,66.34069855755352,0.015073703197931438
S-NET A,43188,"[6914.031994191454, 6930.720458798287]",STARLINK-31093,58717,"[6929.282522523996, 6930.951294675587]",[ 5416.06607286 -1642.95284804 -4000.22682876],0,552.5830526353657,True,38.31806999057661,39.60539703885945,0.025249084083637248
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1234,45190,"[6924.679245227163, 6926.436951872574]",[4651.85363837 -251.40128725 5123.27727786],0,546.522915537219,True,5.198815718996431,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1346,45560,"[6924.536263139957, 6926.501725430535]",[4668.67277431 -256.93812348 5107.72176962],0,546.5539208076598,True,4.60178181173237,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1328,45576,"[6924.566253516178, 6926.5857514785075]",[4667.62581279 -256.59303164 5108.69326515],0,546.5519886481152,True,5.530554920998729,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1349,45587,"[6924.51376726496, 6926.614983496451]",[4659.38983632 -253.88035928 5116.32078163],0,546.5367991207868,True,5.397855107561409,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1364,45589,"[6924.53896088808, 6926.552909646055]",[4673.29424046 -258.4621081  5103.42833754],0,546.5624530911628,True,1.5501012737088917,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1445,45662,"[6924.196184398151, 6925.491130162062]",[4399.71244359 -170.09266122 5343.98657141],0,546.0664614157886,True,18.532849971286257,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1971,47572,"[6924.432782205083, 6926.683588615341]",[4539.09415112 -214.65555476 5224.80707907],0,546.3168942388456,True,5.662965191785303,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1975,47573,"[6924.490604973007, 6926.690172480466]",[4573.07797299 -225.66268559 5194.70415326],0,546.3786534278152,True,5.464013175863695,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1981,47579,"[6924.424844523947, 6926.661795016233]",[4542.73105954 -215.83080016 5221.60556408],0,546.3234902089262,True,5.662972798686663,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2005,47600,"[6925.049720822621, 6926.056696259144]",[4860.66862901 -321.23670484 4922.09593158],0,546.9132453967159,True,4.535859865044481,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2025,47607,"[6924.535028449631, 6926.571141056548]",[4673.57976837 -258.55630138 5103.16280424],0,546.5629804231912,True,5.132521097413945,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-1655,47623,"[6924.641111562508, 6926.394652690263]",[4666.3120154  -256.16006898 5109.91176145],0,546.5495644473513,True,5.198846625778194,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2010,47634,"[6924.325053895542, 6926.726826291566]",[4522.12365837 -209.18019619 5239.6829427 ],0,546.2861583677723,True,6.790728402082987,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2018,47640,"[6924.260203751668, 6926.8074150867715]",[4506.25037188 -204.07151254 5253.50370793],0,546.257472125888,True,2.2131596987578277,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2035,47651,"[6924.342110482083, 6926.727264628476]",[4524.46600676 -209.93509577 5237.63585786],0,546.2903965624655,True,2.743926398780807,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2058,47667,"[6924.445850772544, 6926.682808050944]",[4521.65073181 -209.02781226 5240.0960164 ],0,546.2853028241088,True,4.5351301348222535,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2520,48281,"[6924.560736141183, 6926.56776466095]",[4659.98850867 -254.07742316 5115.76722199],0,546.5379026547225,True,2.412507044394892,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2756,48683,"[6924.485257120368, 6926.478410792181]",[4521.42156268 -208.9539745  5240.29615344],0,546.2848882669778,True,13.026790010724154,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2629,48686,"[6924.598380622898, 6926.518145373401]",[4680.15174402 -260.72553346 5097.04226464],0,546.5751238608436,True,1.9481625613088214,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2750,48691,"[6924.533062111034, 6926.562247573905]",[4676.21342299 -259.42532529 5100.71207966],0,546.5678454338431,True,2.5452239803156766,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-2752,48692,"[6924.528876972127, 6926.509575470826]",[4672.40467942 -258.16867694 5104.25540214],0,546.5608103264176,True,4.004719938088829,66.34109651239791,0.01507361277655576
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-30547,58044,"[6929.271558093032, 6930.908445351438]",[ 3868.47638617 -1540.0531683  -5540.72316029],0,552.6989128195501,True,30.484002917966798,39.870999003951134,0.025080886483453853
S-NET C,43189,"[6913.018514535928, 6931.789304977625]",STARLINK-30548,58046,"[6929.2017835707475, 6931.010541279141]",[ 3867.28792837 -1539.92840885 -5541.58631228],0,552.6980349528185,True,29.754248605164527,39.80465790743874,0.025122687960926274
LKW-4,43236,"[6859.047304049108, 6866.005906026617]",XJS A,43518,"[6829.008759126224, 6874.573169037369]",[-4591.76149795 -4488.17122817  2424.19421987],0,485.1473626836614,True,18.49488471197693,55.7253574918984,0.01794515181253677
LKW-4,43236,"[6859.047304049108, 6866.005906026617]",FLOCK 4Q 29,58304,"[6863.970000442604, 6878.743417366749]",[ -224.12629384  1005.65852392 -6787.52543982],0,487.14400360861146,True,27.669627833500417,33.985265027374,0.029424516748494778
XJS A,43518,"[6829.008759126224, 6874.573169037369]",ORBASTRO-AF 1,56179,"[6828.861595660316, 6837.516512916478]",[-6323.82364517  1629.98909506 -2026.0150219 ],0,459.4317794830922,True,16.58783159684299,63.95670640360108,0.01563557688054579
XJS B,43519,"[6760.2704317286225, 6770.998021358229]",ION SCV-003,48912,"[6758.580722318071, 6761.660633298881]",[ 2027.46004632  5285.99654392 -3694.56974514],0,382.20317660666115,True,30.438079797769976,52.36993922746361,0.01909492381987689
CFOSAT,43662,"[6890.440842767917, 6891.391789219525]",SPIP,58298,"[6878.701354220204, 6892.610379070828]",[-778.13239935 -677.3083431  6813.67981522],0,513.1959078540822,True,47.32391419332187,57.45518007176093,0.01740487104471712
KHALIFASAT,43676,"[6944.770591350966, 6964.768335466051]",GRUS-1A,43890,"[6946.9968182871635, 6955.21024221851]",[1325.22308946  263.95218854 6814.31594422],0,568.8615448636592,True,9.100924968276505,66.80690452185551,0.014968512718215457
DIWATA 2B,43678,"[6947.367070699844, 6961.193570833591]",STARLINK-5557,55770,"[6945.947365266204, 6950.302449958295]",[ -350.57174159 -3403.95169992  6049.38158522],0,572.0288458620371,True,43.375029501959304,50.233492203739935,0.019907037240097535
DIWATA 2B,43678,"[6947.367070699844, 6961.193570833591]",STARLINK-5810,55776,"[6945.966295329268, 6950.328342215994]",[ -352.96235551 -3409.13032329  6046.33154475],0,572.0340147727165,True,43.50863909764303,50.43389177370167,0.01982793642987198
DIWATA 2B,43678,"[6947.367070699844, 6961.193570833591]",STARLINK-6061,56795,"[6946.079577090045, 6950.16368298418]",[ -327.28225061 -3353.38164845  6078.80138124],0,571.9787101391848,True,43.37493329156557,50.233492203739935,0.019907037240097535
TIANPING 1B,43714,"[6798.059320161329, 6805.071734219862]",STARLINK-1408,45688,"[6795.1179050700275, 6800.845884614621]",[ -568.03189032  4045.09054388 -5434.69172659],0,420.48726521822664,True,57.105824178660804,64.61161121474692,0.01547709430548546
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-4461,53503,"[6937.166607078347, 6939.063487732307]",[  -71.56669207 -1081.12066022  6852.09427441],0,559.0915257721326,True,38.160426138072964,39.2080086831715,0.02550499333135505
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-4448,53504,"[6937.274237349422, 6938.96436321097]",[  -71.49689396 -1081.17215691  6852.08679141],0,559.0914405046933,True,37.097157972986274,39.2080086831715,0.02550499333135505
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-5957,55995,"[6938.26647564581, 6940.009587119293]",[-4397.45701782  2538.78998274  4730.67890465],0,561.7769547172038,True,3.2787927505159855,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-5940,56012,"[6938.361200931696, 6939.887808322715]",[-4418.98306064  2560.31916998  4698.89874888],0,561.7689788059906,True,3.478088248259838,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-5949,56019,"[6938.291369606686, 6939.963699342494]",[-4419.16682388  2560.50328376  4698.62549465],0,561.7689087529216,True,3.411633419685084,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-5777,56027,"[6938.3507733981905, 6939.8662746998425]",[-4421.89193773  2563.23424511  4694.56935664],0,561.7678659619678,True,5.272343920787282,34.822028050816726,0.028717454323472287
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-5792,56035,"[6938.299455785657, 6939.975951454851]",[-4424.6225989   2565.97198854  4690.49758061],0,561.7668136270186,True,4.541338567178144,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-6177,56880,"[6938.272085391363, 6939.977722292728]",[-4618.36413489  2763.61151708  4381.10793292],0,561.671543446866,True,4.872975336972969,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-6207,56900,"[6938.333708837482, 6939.938037051307]",[-4463.97811956  2605.56795928  4630.97805361],0,561.7508071184711,True,4.142488342223068,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-6195,56902,"[6938.265880608924, 6939.99372392969]",[-4463.77582514  2605.3637561   4631.28805575],0,561.7508934779244,True,4.142488988302097,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-6098,56906,"[6938.264900715219, 6939.983027808769]",[-4463.19213451  2604.77459758  4632.18228219],0,561.7511424151844,True,4.142490852170763,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-5519,57223,"[6938.36042874165, 6939.916183549888]",[-4521.34063784  2663.76351923  4541.31270219],0,561.7245482405779,True,6.468201762173821,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30213,57504,"[6938.349057776469, 6939.922853811243]",[-4713.52866692  2863.48658074  4212.26182922],0,561.6077798789865,True,6.401089908442748,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30174,57609,"[6938.358334728372, 6939.937684815396]",[-4604.88887206  2749.63073056  4404.04174102],0,561.6795923215896,True,4.806567008542004,34.6226652948006,0.028882813945296505
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30328,57638,"[6938.34771244372, 6939.9312240703775]",[-4602.53212933  2747.18946997  4408.02921495],0,561.6809763823894,True,4.806575010133318,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30324,57640,"[6938.532727840063, 6939.747077323015]",[-4860.33183115  3022.05835871  3924.62112158],0,561.4820947590051,True,5.536634769779312,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30247,57644,"[6938.61252366918, 6939.62702298004]",[-4857.52903172  3018.97221302  3930.46688178],0,561.4848503458879,True,5.536645742260552,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30538,57994,"[6938.266813083736, 6939.982164657385]",[-4473.79524995  2615.48624192  4615.8825449 ],0,561.7465644695249,True,4.208911176735061,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30597,58078,"[6938.191408300581, 6939.960872716411]",[-4594.24659981  2738.61590429  4421.99292453],0,561.6857870528829,True,4.806603070729095,34.954936554827476,0.028608262481938172
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30551,58083,"[6938.304640837389, 6939.939497996943]",[-4656.04791779  2802.91554736  4315.72647775],0,561.6477811808791,True,5.005753809163705,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30590,58090,"[6938.344933666567, 6939.942324529985]",[-4584.95757942  2729.02065516  4437.54707305],0,561.6910790578977,True,4.740180148976572,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30574,58094,"[6938.343676789406, 6939.900815821477]",[-4583.04816245  2727.05045756  4440.73124894],0,561.6921537143007,True,4.740186572406071,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30919,58411,"[6938.430075132952, 6939.819287894192]",[-4396.28725365  2537.62218298  4732.39300722],0,561.777375184115,True,4.275610169729397,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30955,58417,"[6938.266529936085, 6939.979105447493]",[-4397.30591683  2538.63912322  4730.90039312],0,561.7770091043412,True,3.278793220681419,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30908,58424,"[6938.378177654212, 6939.886745051309]",[-4396.20863837  2537.54370754  4732.50815812],0,561.7774033945661,True,3.2123423821574706,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30969,58438,"[6938.313903507592, 6939.9334949789945]",[-4406.40870857  2547.73389292  4717.51785704],0,561.7736930570518,True,3.0794020921939373,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30991,58484,"[6938.250174783203, 6939.994670160212]",[-4445.80101618  2587.24733304  4658.66425968],0,561.758397063425,True,4.0096376817767965,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-31002,58495,"[6938.170244810006, 6939.991059573142]",[-4443.49331381  2584.92542622  4662.15495982],0,561.7593362800926,True,4.009644995351665,34.888482302822105,0.028662754410475194
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3159,49415,"[6917.243713655186, 6919.020289953249]",[-3852.1531969   1937.6477967   5408.88379179],0,539.2025976730647,True,1.9425074528508746,41.22600190015319,0.024256536018747044
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3117,49435,"[6917.173332657288, 6919.085503628463]",[-3752.98242167  1848.58659628  5508.66882127],0,539.0576368278662,True,4.324494337056739,41.292175257938354,0.024217663364870846
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3684,52124,"[6917.122818537286, 6919.166438460545]",[-5008.09968219  4078.13666286 -2480.07744267],0,540.1753078738911,True,33.37678758768195,41.15982854236804,0.024295533665079434
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3754,52350,"[6917.158735851529, 6919.106882050531]",[-3720.85424846  1819.91952825  5539.86162691],0,539.0105532075386,True,0.15549169134357038,41.22600190015319,0.024256536018747044
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3807,52353,"[6917.071586687689, 6919.144251820297]",[-3720.84687496  1819.91295923  5539.86872382],0,539.0105423951227,True,3.3318128464809913,41.358348615723514,0.02417891510348705
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3837,52358,"[6917.11330851307, 6919.144471155125]",[-3720.65812148  1819.74480115  5540.05038748],0,539.0102656082136,True,4.125892665049523,41.292175257938354,0.024217663364870846
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3805,52377,"[6917.251453616633, 6919.005891047937]",[-3741.98146141  1838.76074933  5519.41050724],0,539.0415214980203,True,3.5965595673859254,41.292175257938354,0.024217663364870846
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-4282,53019,"[6917.079327168539, 6919.1907419810905]",[-5204.64688291  4131.47209835 -1926.32244617],0,540.5427181081122,True,34.70115520288189,41.22600190015319,0.024256536018747044
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-4129,53251,"[6917.18354244613, 6919.056969411435]",[-3724.63969722  1823.29257952  5536.21444275],0,539.0161037478665,True,3.7950358967319437,41.292175257938354,0.024217663364870846
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-4060,53267,"[6917.080761880072, 6919.154813592835]",[-3728.4864096   1826.72147195  5532.50059534],0,539.0217433038897,True,3.795045585970766,41.292175257938354,0.024217663364870846
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-5149,53981,"[6917.123497623709, 6919.113148453415]",[-3728.64025296  1826.85863153  5532.35190534],0,539.0219688321913,True,2.2068853867981018,41.292175257938354,0.024217663364870846
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-5130,53997,"[6917.208830121924, 6919.055971472936]",[-3729.21805552  1827.37379145  5531.79334744],0,539.0228158561795,True,3.5965273564090623,41.22600190015319,0.024256536018747044
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-5088,54000,"[6917.150514523405, 6919.097274587332]",[-3729.23706485  1827.39074037  5531.77496829],0,539.0228437224077,True,2.0745401752589743,41.292175257938354,0.024217663364870846
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-5096,54006,"[6917.127820981094, 6919.095331913436]",[-3790.15053259  1881.86262421  5471.89968814],0,539.1120336226604,True,2.4717348547478575,41.358348615723514,0.02417891510348705
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-5145,54008,"[6917.117384474381, 6919.163770457195]",[-3726.99937798  1825.39580805  5533.93717906],0,539.019563306394,True,3.000961546020139,41.22600190015319,0.024256536018747044
CORVUS BC4,43767,"[6923.571040636049, 6937.660982988062]",EAGLET 1,43790,"[6919.368426652082, 6937.192120483864]",[-549.70413899 -720.90858872 6868.73602213],0,550.1685919453394,True,0.21585156160024893,66.459182961544,0.015046829579271849
AISTECHSAT-2,43768,"[6924.329902289435, 6930.34283025536]",ICEYE-X2,43800,"[6915.823988764634, 6932.2769174513105]",[-558.6419882  -716.14456154 6869.23823231],0,550.8873033330156,True,0.14934252125469344,66.41201469216242,0.01505751639421375
FLOCK 3S 1,43769,"[6876.408124735351, 6888.6659231750145]",LEMUR 2 CAEL,58903,"[6877.340778731812, 6895.216180409081]",[ 1563.79167344 -2176.85395824  6337.56090804],0,502.9105813337728,True,46.64253050695012,65.76882392878846,0.015204772417441358
